sample	role	relative_path	source_path	size_bytes	status
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3861576	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	182730	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	1557030	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	111682	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	631807	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	1682	present
S5_2	downstream_qc	S5_2/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_163747.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_163747.log	35832	present
S5_2	cellbender_qc	S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	588	present
S5_2	cellbender_qc	S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	640395	present
S5_2	cellbender_qc	S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1198160	present
S5_2	cellbender_qc	S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	34648	present
S5_2	cellbender_qc	S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	139040	present
S5_2	feature_h5ad	S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_2/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_2/filtered_feature_library.h5ad	4599053	present
S5_2	feature_h5ad	S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_2/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_2/raw_feature_library.h5ad	28175793	present
S5_2	feature_h5ad	S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_2/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_2/filtered_feature_library.h5ad	27063864	present
S5_2	feature_h5ad	S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_2/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_2/raw_feature_library.h5ad	44793020	present
S5_2	feature_qc	S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_2/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s5_2/manifest.json	1876	present
S5_2	feature_qc	S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_2/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S5_2/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s5_2/manifest.json	1701	present
S6_1	sample_qc	S6_1/RUN_COMMAND.sh	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/RUN_COMMAND.sh	3128	present
S6_1	sample_qc	S6_1/RUN_MANIFEST.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/RUN_MANIFEST.txt	597	present
S6_1	sample_qc	S6_1/SAMPLE_PIPELINE_COMPLETE.ok	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/SAMPLE_PIPELINE_COMPLETE.ok	3	present
S6_1	sample_qc	S6_1/pf_multi_config.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/pf_multi_config.csv	876	present
S6_1	sample_qc	S6_1/star.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/star.log	60482	present
S6_1	sample_qc	S6_1/downstream.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream.log	15342	present
S6_1	sample_qc	S6_1/prepare_velocyto.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/prepare_velocyto.log	573	present
S6_1	sample_qc	S6_1/remote_cellbender_driver.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/remote_cellbender_driver.log	5858	present
S6_1	star_qc	S6_1/run/Log.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Log.out	659734	present
S6_1	star_qc	S6_1/run/Log.final.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Log.final.out	3336	present
S6_1	star_qc	S6_1/run/Log.progress.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Log.progress.out	2724	present
S6_1	star_qc	S6_1/run/Solo.out/Barcodes.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Solo.out/Barcodes.stats	792	present
S6_1	star_qc	S6_1/run/outs/velocyto_feature_bc_matrix_manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/outs/velocyto_feature_bc_matrix_manifest.json	883	present
S6_1	solo_qc	S6_1/run/Solo.out/GeneFull/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Solo.out/GeneFull/Summary.csv	691	present
S6_1	solo_qc	S6_1/run/Solo.out/Velocyto/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Solo.out/Velocyto/Summary.csv	339	present
S6_1	solo_qc	S6_1/run/Solo.out/GeneFull/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Solo.out/GeneFull/Features.stats	726	present
S6_1	solo_qc	S6_1/run/Solo.out/Velocyto/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Solo.out/Velocyto/Features.stats	726	present
S6_1	solo_qc	S6_1/run/Solo.out/GeneFull/UMIperCellSorted.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/Solo.out/GeneFull/UMIperCellSorted.txt	4708234	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/barcodes.txt	3054203	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/deduped_counts_histograms.txt	43118	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/feature_sequences.txt	31906	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/features.txt	171	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/filtered/barcodes.txt	413678	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/filtered/features.txt	171	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/filtered/stats.txt	833	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/filtered_barcodes.txt	55267	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/PolyIII/stats.txt	830	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/assignBarcodes.api_run.txt	3250	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/whitelist.normalized.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/CRISPR_Guide_Capture/grna_s6_1/whitelist.normalized.txt	62668800	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/barcodes.txt	1669400	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/deduped_counts_histograms.txt	287509	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/feature_sequences.txt	5652326	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/features.txt	2102706	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/filtered/barcodes.txt	396899	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/filtered/features.txt	2102706	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/filtered/stats.txt	831	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/filtered_barcodes.txt	154615	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/LARRY/stats.txt	827	present
S6_1	feature_assignment_qc	S6_1/run/cr_assign/Custom/larry_s6_1/assignBarcodes.api_run.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/cr_assign/Custom/larry_s6_1/assignBarcodes.api_run.txt	2935	present
S6_1	crispr_calls	S6_1/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/outs/crispr_analysis/protospacer_calls_per_cell.csv	744134	present
S6_1	crispr_calls	S6_1/run/outs/crispr_analysis/protospacer_calls_summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/outs/crispr_analysis/protospacer_calls_summary.csv	626	present
S6_1	crispr_calls	S6_1/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/outs/crispr_analysis/protospacer_umi_thresholds.csv	261	present
S6_1	crispr_calls	S6_1/run/outs/crispr_analysis/protospacer_umi_thresholds.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/run/outs/crispr_analysis/protospacer_umi_thresholds.json	478	present
S6_1	primary_h5ad	S6_1/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	3484391612	present
S6_1	primary_h5ad	S6_1/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	2858943376	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/summary.txt	21192	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/final_counts.summary.txt	20775	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/adaptive_qc_threshold.json	400	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3804193	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	189828	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	1184874	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	78698	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	483265	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/scimilarity_annotation.log	1682	present
S6_1	downstream_qc	S6_1/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_192948.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/remote_cellbender_20260514_192948.log	32232	present
S6_1	cellbender_qc	S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	present
S6_1	cellbender_qc	S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_cell_barcodes.csv	501372	present
S6_1	cellbender_qc	S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1117425	present
S6_1	cellbender_qc	S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.log	31048	present
S6_1	cellbender_qc	S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts.pdf	112482	present
S6_1	feature_h5ad	S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_1/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_1/filtered_feature_library.h5ad	2889922	present
S6_1	feature_h5ad	S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_1/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_1/raw_feature_library.h5ad	19172129	present
S6_1	feature_h5ad	S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_1/filtered_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_1/filtered_feature_library.h5ad	20016476	present
S6_1	feature_h5ad	S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_1/raw_feature_library.h5ad	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_1/raw_feature_library.h5ad	26804728	present
S6_1	feature_qc	S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_1/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/grna_s6_1/manifest.json	1876	present
S6_1	feature_qc	S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_1/manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_1/downstream_genefull_velocyto_cellbender/feature_libraries/larry_s6_1/manifest.json	1701	present
S6_2	sample_qc	S6_2/RUN_COMMAND.sh	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/RUN_COMMAND.sh	4056	present
S6_2	sample_qc	S6_2/RUN_MANIFEST.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/RUN_MANIFEST.txt	597	present
S6_2	sample_qc	S6_2/SAMPLE_PIPELINE_COMPLETE.ok	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/SAMPLE_PIPELINE_COMPLETE.ok	3	present
S6_2	sample_qc	S6_2/pf_multi_config.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/pf_multi_config.csv	876	present
S6_2	sample_qc	S6_2/star.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/star.log	29694	present
S6_2	sample_qc	S6_2/downstream.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/downstream.log	14963	present
S6_2	sample_qc	S6_2/prepare_velocyto.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/prepare_velocyto.log	573	present
S6_2	sample_qc	S6_2/remote_cellbender_driver.log	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/remote_cellbender_driver.log	5858	present
S6_2	star_qc	S6_2/run/Log.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Log.out	835482	present
S6_2	star_qc	S6_2/run/Log.final.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Log.final.out	3338	present
S6_2	star_qc	S6_2/run/Log.progress.out	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Log.progress.out	3432	present
S6_2	star_qc	S6_2/run/Solo.out/Barcodes.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Solo.out/Barcodes.stats	792	present
S6_2	star_qc	S6_2/run/outs/velocyto_feature_bc_matrix_manifest.json	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/outs/velocyto_feature_bc_matrix_manifest.json	887	present
S6_2	solo_qc	S6_2/run/Solo.out/GeneFull/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Solo.out/GeneFull/Summary.csv	692	present
S6_2	solo_qc	S6_2/run/Solo.out/Velocyto/Summary.csv	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Solo.out/Velocyto/Summary.csv	340	present
S6_2	solo_qc	S6_2/run/Solo.out/GeneFull/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Solo.out/GeneFull/Features.stats	726	present
S6_2	solo_qc	S6_2/run/Solo.out/Velocyto/Features.stats	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Solo.out/Velocyto/Features.stats	726	present
S6_2	solo_qc	S6_2/run/Solo.out/GeneFull/UMIperCellSorted.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/Solo.out/GeneFull/UMIperCellSorted.txt	5115180	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/barcodes.txt	2945624	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/deduped_counts_histograms.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/deduped_counts_histograms.txt	41055	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/feature_sequences.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/feature_sequences.txt	31910	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/features.txt	171	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/filtered/barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/filtered/barcodes.txt	374289	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/filtered/features.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/filtered/features.txt	171	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/filtered/stats.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/filtered/stats.txt	836	present
S6_2	feature_assignment_qc	S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/filtered_barcodes.txt	/mnt/pikachu/msk30ko-production-sample-archive/MSK-05-13-26-large-files/S6_2/run/cr_assign/CRISPR_Guide_Capture/grna_s6_2/PolyIII/filtered_barcodes.txt	47481	present
