dataset	sample	relative_path	bytes	source	source_mtime_utc	destination
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv	585	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_metrics.csv	2026-05-23T15:23:30Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_metrics.csv
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html	1109789	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/cellbender/cellbender_counts_report.html	2026-05-23T15:23:44Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/cellbender/cellbender_counts_report.html
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad	1428643318	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/counts.h5ad	2026-05-23T15:23:51Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad	966427004	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/default_singlet_filtered_counts.h5ad	2026-05-23T15:24:05Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/default_singlet_filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt	34789	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/doublet_barcodes.txt	2026-05-23T14:35:50Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/doublet_barcodes.txt
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt	952709	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_barcodes_with_scores.txt	2026-05-23T14:35:50Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/filtered_barcodes_with_scores.txt
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad	1046325792	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/filtered_counts.h5ad	2026-05-23T15:24:01Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/filtered_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad	1472897398	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/final_counts.h5ad	2026-05-23T15:24:06Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/final_counts.h5ad
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html	3826236	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.html	2026-05-23T14:39:44Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.html
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png	183400	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/gene_quantile_histogram.png	2026-05-23T14:39:45Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/gene_quantile_histogram.png
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt	388303	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/non_empty_barcodes.txt	2026-05-23T14:33:02Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/non_empty_barcodes.txt
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/summary.txt	12766	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/summary.txt	2026-05-23T15:24:13Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/summary.txt
JAX scRNAseq02	WT-PrS-3pct-Day-6	WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad	1472897398	/mnt/pikachu/JAX_scRNAseq02_processed/ocm_prod_batch_flex_native_yremove_trace_20260521T034223Z/25E35-L4/samples/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender_remote/unfiltered_counts.h5ad	2026-05-23T15:23:57Z	/JAX_scRNAseq02_processed/JAX-scRNAseq02-5-22-26-completion-7-27-26/WT-PrS-3pct-Day-6/downstream_genefull_velocyto_cellbender/unfiltered_counts.h5ad
